NTP Epoch Time (s),Test Time (s),0: O2 (Vol fr),1: CO2 (Vol fr),2: CO (Vol fr),3: Io (%),4: I (%),5: Pe (Pa),6: CJC0 (°C),7: TCraw1 (V),8: TCraw2 (V),9: SampMass (g),10: BurnerFlow (SLPM),11: BurnerFlowSet (SLPM),12: TCraw3 (V),13: TCraw4 (V),14: TCraw5 (V),15: Hfspare (V),16: TCraw7 (V),17: HeatFlux (kW/m^2),18: CanopyFlow (V),19: MarkSig (V),20: Pamb (kPa),21: Tamb (°C),22: RHamb (%),23: Tsmk (°C),24: Tcone (°C),25: Te (°C),26: H2Oa (Vol fr),27: Rhoe (kg/m3),28: MFRe (kg/s),29: VFRe (L/s),30: Ksm (1/m),31: HRRmethane (kW),32: Phi (none),33: RHR (kW),34: RHRA (kW/m2),35: newCf (none),36: EvMark (none),System State
1565031102.81402969,252.00000000,0.20950147,0.00041976,0.00000281,100.37606888,101.18538450,130.82818095,20.36953464,0.00142493,0.00132831,-157.37066492,0.24625656,8.40311623,0.00696470,0.00882190,0.00871736,0.00005875,0.00068224,0.20779277,1.32433404,2.54805842,99.74000000,20.05000000,53.45800000,55.23178101,190.96150208,52.89628220,0.01258330,1.08280757,0.02533792,23.40020877,-0.07182919,0.14649808,-0.00003745,-0.00301898,-0.30189761,NaN,0.00000000,
1565031103.81372070,253.00000000,0.20947432,0.00042127,0.00000315,100.39556411,101.16998142,129.01376815,20.36978123,0.00139904,0.00132101,-157.48796823,0.24516370,8.40408469,0.00691019,0.00802882,0.00786981,0.00006375,0.00068237,0.21389324,1.32702841,2.54807464,99.74000000,20.05000000,53.46200000,54.60649109,189.59791565,52.71993256,0.01258424,1.08339355,0.02516842,23.23109227,-0.06873043,0.14584794,0.00012415,0.00915507,0.91550711,NaN,0.00000000,
1565031104.81310558,254.00000000,0.20949629,0.00042303,0.00000280,100.39349643,101.14992160,129.67803573,20.37032955,0.00139051,0.00136647,-157.49333504,0.24513768,8.40470867,0.00692596,0.00793032,0.00785706,0.00005661,0.00068386,0.21550807,1.33993900,2.54794325,99.74000000,20.05000000,53.46700000,54.40082169,189.99302673,53.81970978,0.01258542,1.07974951,0.02519065,23.33009069,-0.06714097,0.14583246,-0.00001026,-0.00095030,-0.09502965,NaN,0.00000000,
1565031105.81422806,255.00000000,0.20946416,0.00042156,0.00000284,100.39024723,101.11875724,131.18261349,20.37005701,0.00140777,0.00132899,-157.24051959,0.24588577,8.40395470,0.00697486,0.00832160,0.00818537,0.00005917,0.00068282,0.21281669,1.30694472,2.54801624,99.74000000,20.05000000,53.46800000,54.81764221,191.21611023,52.91326904,0.01258565,1.08275116,0.02537156,23.43249500,-0.06467421,0.14627750,0.00018557,0.01391291,1.39129136,NaN,0.00000000,
1565031106.81423187,256.00000000,0.20948083,0.00042127,0.00000346,100.39467796,101.31183300,131.52061532,20.36985585,0.00139920,0.00142273,-157.41206609,0.24461077,8.40080232,0.00699799,0.00841624,0.00826982,0.00005885,0.00067932,0.21730233,1.28712057,2.54810384,99.74000000,20.05000000,53.46900000,54.61048508,191.79469299,55.17879868,0.01258589,1.07527998,0.02531643,23.54403307,-0.08134185,0.14551900,0.00008445,0.00618048,0.61804807,NaN,0.00000000,
1565031107.81429529,257.00000000,0.20946111,0.00041609,0.00000284,100.41358242,101.17499637,132.96181776,20.37029710,0.00142964,0.00134119,-157.48451813,0.24636064,8.40032784,0.00703627,0.00852678,0.00836793,0.00006002,0.00068085,0.21371382,1.28454786,2.54805031,99.74000000,20.05000000,53.47300000,55.34615707,192.75294495,53.20855713,0.01258683,1.08177149,0.02553148,23.60154472,-0.06756864,0.14656000,0.00021092,0.01593778,1.59377795,NaN,0.00000000,
1565031108.81441021,258.00000000,0.20945785,0.00042144,0.00000347,100.40353943,101.33977346,130.86573672,20.36996292,0.00146500,0.00139450,-157.42989159,0.24610694,8.40203078,0.00702038,0.00826395,0.00806928,0.00006092,0.00068169,0.22627362,1.30786285,2.54802435,99.74000000,20.05000000,53.47500000,56.19985580,192.35487366,54.49690247,0.01258730,1.07751784,0.02527958,23.46094303,-0.08301883,0.14640907,0.00022300,0.01665492,1.66549207,NaN,0.00000000,
1565031109.81333494,259.00000000,0.20944921,0.00041891,0.00000257,100.34771218,101.20114578,130.39159524,20.37058586,0.00145900,0.00136212,-157.19106820,0.24571664,8.40273275,0.00701772,0.00840012,0.00826551,0.00005765,0.00068136,0.23560375,1.32195598,2.54788323,99.74000000,20.05000000,53.47900000,56.05554199,192.28894043,53.71485519,0.01258824,1.08009588,0.02526392,23.39043870,-0.07574957,0.14617688,0.00027952,0.02097537,2.09753657,NaN,0.00000000,
1565031110.81339168,260.00000000,0.20945826,0.00041446,0.00000281,100.40619787,101.07254801,128.68280799,20.37130289,0.00151620,0.00134113,-157.29706285,0.24558003,8.40192028,0.00690919,0.00842513,0.00822164,0.00005992,0.00068169,0.25229034,1.36165619,2.54811357,99.74000000,20.05000000,53.48100000,57.43685913,189.57429504,53.20797348,0.01258871,1.08177343,0.02511731,23.21864293,-0.05916475,0.14609561,0.00023021,0.01713114,1.71311363,NaN,0.00000000,
1565031111.81449413,261.00000000,0.20950381,0.00041781,0.00000304,100.41299166,101.19183229,129.12878268,20.37108551,0.00141899,0.00138395,-157.25949513,0.24555401,8.40321373,0.00684975,0.00850819,0.00839126,0.00006242,0.00068331,0.25103436,1.31900694,2.54809248,99.74000000,20.05000000,53.48200000,55.08986282,188.08676147,54.24316025,0.01258895,1.07835296,0.02512099,23.29570102,-0.06910955,0.14608013,-0.00004939,-0.00390560,-0.39055978,NaN,0.00000000,
1565031112.81350040,262.00000000,0.20951815,0.00041401,0.00000285,100.36070900,101.16639931,128.64994671,20.37168250,0.00141452,0.00139216,-157.32408861,0.24391473,8.40706158,0.00691117,0.00843626,0.00835041,0.00006161,0.00068192,0.23524490,1.30488298,2.54805680,99.75000000,20.05000000,53.48300000,54.98227692,189.62420654,54.44212723,0.01258792,1.07769801,0.02506675,23.25953284,-0.07151962,0.14510492,-0.00013092,-0.01000259,-1.00025856,NaN,0.00000000,
1565031113.81355238,263.00000000,0.20949781,0.00041499,0.00000280,100.32910310,101.11983187,130.44323439,20.37115689,0.00144034,0.00133392,-157.37411502,0.24537187,8.40268725,0.00692596,0.00816483,0.00801760,0.00006115,0.00068146,0.24385733,1.31911075,2.54804058,99.75000000,20.05000000,53.48300000,55.60559464,189.99386597,53.03362274,0.01258792,1.08235165,0.02529529,23.37067789,-0.07021873,0.14597178,-0.00000929,-0.00088039,-0.08803910,NaN,0.00000000,
1565031114.81430721,264.00000000,0.20949385,0.00041919,0.00000289,100.34889371,101.05642851,130.85165329,20.37222433,0.00146276,0.00137691,-157.49141832,0.24537837,8.40271325,0.00699215,0.00862967,0.00844775,0.00006213,0.00067517,0.20510139,1.32755885,2.54799840,99.75000000,20.05000000,53.48500000,56.14800644,191.65097046,54.07410431,0.01258839,1.07891008,0.02529455,23.44453942,-0.06284444,0.14597565,0.00000921,0.00051448,0.05144802,NaN,0.00000000,
1565031115.81369400,265.00000000,0.20948510,0.00041458,0.00000311,100.35243830,101.21260854,130.07237123,20.37147485,0.00142237,0.00136822,-157.25604503,0.24359598,8.40355171,0.00706573,0.00875335,0.00867707,0.00005843,0.00067588,0.22663247,1.30829434,2.54794325,99.75000000,20.05000000,53.48600000,55.17175674,193.49111938,53.86318588,0.01258863,1.07960596,0.02522725,23.36708915,-0.07634138,0.14491530,0.00006758,0.00490634,0.49063421,NaN,0.00000000,
1565031116.81474543,266.00000000,0.20949984,0.00041932,0.00000271,100.36218591,101.17427995,127.29559200,20.37139374,0.00142493,0.00134960,-157.36127299,0.24681600,8.40372721,0.00712109,0.00871126,0.00856056,0.00006154,0.00068127,0.25426402,1.28921313,2.54810871,99.75000000,20.05000000,53.48700000,55.23358917,194.87559509,53.41283417,0.01258886,1.08109481,0.02497372,23.10040080,-0.07208472,0.14683089,-0.00002694,-0.00218340,-0.21833973,NaN,0.00000000,
1565031117.81282854,267.00000000,0.20952404,0.00042119,0.00000294,100.34150915,101.07469728,129.72263321,20.37187393,0.00139898,0.00137059,-157.31508003,0.24501409,8.40180978,0.00714088,0.00816149,0.00802000,0.00005966,0.00067939,0.20653679,1.27456847,2.54777779,99.75000000,20.05000000,53.49000000,54.60696030,195.37112427,53.92082977,0.01258957,1.07941568,0.02519109,23.33770998,-0.06511951,0.14575893,-0.00017575,-0.01343827,-1.34382747,NaN,0.00000000,
1565031118.81382704,268.00000000,0.20951133,0.00041352,0.00000317,100.35096138,101.18466807,131.18261347,20.37317821,0.00150079,0.00140024,-157.38197358,0.24494253,8.40284324,0.00704747,0.00830681,0.00809147,0.00006037,0.00068172,0.23255351,1.27823937,2.54802760,99.74000000,20.05000000,53.49100000,57.06680679,193.03590393,54.63881302,0.01259107,1.07705135,0.02530469,23.49441618,-0.07400348,0.14571636,-0.00008956,-0.00698479,-0.69847868,NaN,0.00000000,
1565031119.81291246,269.00000000,0.20951225,0.00041842,0.00000323,100.33382921,101.21368317,128.24856949,20.37315226,0.00139842,0.00130618,-157.40114078,0.24539789,8.40212827,0.00698709,0.00825188,0.00811045,0.00005901,0.00067854,0.22932385,1.33644654,2.54811033,99.74000000,20.05000000,53.49300000,54.59488678,191.52528381,52.36449814,0.01259154,1.08457653,0.02510736,23.14946120,-0.07809516,0.14598726,-0.00010137,-0.00782135,-0.78213489,NaN,0.00000000,
1565031120.81395912,270.00000000,0.20949354,0.00041858,0.00000320,100.34239530,101.09618994,131.16148833,20.37342479,0.00147143,0.00140345,-157.31584672,0.24525478,8.40451368,0.00702359,0.00838208,0.00831443,0.00005849,0.00067867,0.20635736,1.28128736,2.54791567,99.74000000,20.05000000,53.49600000,56.35831833,192.43873596,54.71666718,0.01259224,1.07679560,0.02529965,23.49531411,-0.06694230,0.14590212,0.00001144,0.00066360,0.06635971,NaN,0.00000000,
1565031121.81300402,271.00000000,0.20950401,0.00041776,0.00000279,100.36248129,101.12986178,133.49698736,20.37361297,0.00139018,0.00136433,-157.42164969,0.24595082,8.40374671,0.00700338,0.00796101,0.00787763,0.00006125,0.00067763,0.22609419,1.33455351,2.54801300,99.74000000,20.05000000,53.49900000,54.39618301,191.93322754,53.77114868,0.01259295,1.07990990,0.02556079,23.66936980,-0.06813064,0.14631620,-0.00005025,-0.00402352,-0.40235201,NaN,0.00000000,
1565031122.81306505,272.00000000,0.20948968,0.00041323,0.00000302,100.32585389,100.98657736,131.91260362,20.37367462,0.00147853,0.00138269,-157.33252218,0.24598985,8.40603462,0.00699770,0.00876211,0.00853840,0.00006281,0.00068172,0.20312770,1.34087498,2.54806815,99.75000000,20.05000000,53.50400000,56.53009033,191.79122925,54.21510315,0.01259286,1.07844538,0.02539142,23.54446311,-0.05871362,0.14633942,0.00004177,0.00298329,0.29832937,NaN,0.00000000,
1565031123.81413937,273.00000000,0.20951438,0.00041760,0.00000332,100.35184753,100.97941313,129.80478642,20.37428459,0.00144138,0.00138272,-157.28077073,0.24544342,8.40232326,0.00692470,0.00869241,0.00862013,0.00006479,0.00068594,0.23273294,1.32882574,2.54801624,99.74000000,20.05000000,53.50700000,55.63372040,189.96536255,54.21648407,0.01259483,1.07844083,0.02518768,23.35564766,-0.05576189,0.14601435,-0.00011335,-0.00875537,-0.87553699,NaN,0.00000000,
1565031124.81317949,274.00000000,0.20947046,0.00041740,0.00000285,100.38788417,101.27923579,130.08880189,20.37463499,0.00141549,0.00137140,-157.50656041,0.24590529,8.40249226,0.00691042,0.00826064,0.00816626,0.00005959,0.00068295,0.20528081,1.31537010,2.54808924,99.74000000,20.06000000,53.50900000,55.00866699,189.60852051,53.94312668,0.01260313,1.07934210,0.02522576,23.37142110,-0.07906877,0.14628911,0.00015276,0.01135482,1.13548155,NaN,0.00000000,
1565031125.81426096,275.00000000,0.20944301,0.00042132,0.00000317,100.29631567,101.00627896,129.46678454,20.37464148,0.00148502,0.00140005,-157.33252218,0.24638666,8.40414969,0.00684183,0.00890944,0.00879267,0.00006141,0.00068347,0.21030473,1.29544376,2.54801462,99.74000000,20.06000000,53.51600000,56.68766022,187.89225769,54.63553238,0.01260478,1.07706213,0.02513878,23.34014371,-0.06309232,0.14657548,0.00031318,0.02336562,2.33656198,NaN,0.00000000,
1565031126.81432486,276.00000000,0.20944809,0.00041817,0.00000271,100.35568750,101.16245899,127.41530098,20.37540069,0.00144002,0.00135514,-157.35993129,0.24520274,8.40361671,0.00682717,0.00825853,0.00808122,0.00006118,0.00068390,0.21407267,1.29120025,2.54787512,99.74000000,20.06000000,53.51800000,55.60189819,187.52604675,53.55089569,0.01260525,1.08063794,0.02498018,23.11614496,-0.07161878,0.14587116,0.00028703,0.02129239,2.12923912,NaN,0.00000000,
1565031127.81431103,277.00000000,0.20944809,0.00041536,0.00000274,100.37429658,101.23231014,131.06994619,20.37607230,0.00144310,0.00129064,-157.39749901,0.24542391,8.40254425,0.00683064,0.00826541,0.00819225,0.00006271,0.00068740,0.22340280,1.32838614,2.54800489,99.74000000,20.06000000,53.52400000,55.67698288,187.61361694,51.99127197,0.01260666,1.08582150,0.02539660,23.38929142,-0.07613427,0.14600274,0.00029056,0.02191321,2.19132083,NaN,0.00000000,
1565031128.81439590,278.00000000,0.20945928,0.00041858,0.00000234,100.29424799,101.01308497,131.39621187,20.37499837,0.00144862,0.00133610,-157.39481560,0.24492952,8.40684708,0.00679764,0.00779068,0.00763063,0.00006005,0.00068390,0.23416835,1.35893424,2.54806815,99.74000000,20.06000000,53.52500000,55.80913162,186.78684998,53.08994675,0.01260690,1.08216479,0.02538533,23.45791701,-0.06387940,0.14570862,0.00021945,0.01652549,1.65254865,NaN,0.00000000,
1565031129.81443310,279.00000000,0.20949832,0.00041519,0.00000278,100.36632126,101.10944375,130.83287545,20.37584194,0.00145520,0.00137279,-157.54240309,0.24500758,8.40374671,0.00675102,0.00833312,0.00821162,0.00006138,0.00068269,0.20958703,1.35328920,2.54814115,99.74000000,20.06000000,53.52700000,55.96899796,185.62100220,53.97802734,0.01260737,1.07922695,0.02529645,23.43941536,-0.06598235,0.14575506,-0.00001259,-0.00112963,-0.11296308,NaN,0.00000000,
1565031130.81447077,280.00000000,0.20951469,0.00041556,0.00000211,100.30990325,101.06896590,128.83303104,20.37547532,0.00146088,0.00136718,-157.13222488,0.24522876,8.40316173,0.00671196,0.00759867,0.00751308,0.00006323,0.00068523,0.25713483,1.33486009,2.54806004,99.74000000,20.06000000,53.53300000,56.10573578,184.64311218,53.84198761,0.01260878,1.07967595,0.02510759,23.25474717,-0.06743013,0.14588664,-0.00011108,-0.00848072,-0.84807171,NaN,0.00000000,
1565031131.81357717,281.00000000,0.20950228,0.00041221,0.00000224,100.28302346,101.14705591,131.03943212,20.37641946,0.00136228,0.00130106,-157.33961405,0.24565809,8.40478017,0.00667481,0.00860880,0.00846936,0.00006410,0.00068539,0.18662054,1.32928156,2.54802922,99.74000000,20.06000000,53.53600000,53.72446442,183.71447754,52.24364853,0.01260949,1.08497933,0.02538379,23.39564330,-0.07673555,0.14614205,-0.00003209,-0.00258055,-0.25805549,NaN,0.00000000,
1565031132.81263208,282.00000000,0.20952892,0.00041426,0.00000270,100.28243270,101.16496646,129.78131407,20.37694183,0.00145455,0.00141393,-157.35398945,0.24604840,8.40239476,0.00665722,0.00820970,0.00808440,0.00006261,0.00068493,0.21658463,1.32057230,2.54805031,99.74000000,20.06000000,53.53700000,55.95440292,183.27500916,54.97330093,0.01260972,1.07595341,0.02515634,23.38051504,-0.07837195,0.14637424,-0.00019613,-0.01493851,-1.49385057,NaN,0.00000000,
1565031133.81365728,283.00000000,0.20951245,0.00041491,0.00000230,100.33501074,100.95720405,129.11000481,20.37709756,0.00143752,0.00134927,-157.47876796,0.24500108,8.40435768,0.00658111,0.00851929,0.00837043,0.00006118,0.00068915,0.24834297,1.24778697,2.54796596,99.74000000,20.06000000,53.53800000,55.54320908,181.37060547,53.41055298,0.01260996,1.08110236,0.02515116,23.26436829,-0.05529526,0.14575119,-0.00009698,-0.00744617,-0.74461748,NaN,0.00000000,
1565031134.81372595,284.00000000,0.20951815,0.00041699,0.00000335,100.31403860,101.16174256,132.82802538,20.37731170,0.00146370,0.00136085,-157.35513949,0.24524177,8.40124431,0.00653403,0.00786345,0.00772796,0.00006235,0.00068805,0.20097459,1.30078384,2.54806004,99.74000000,20.06000000,53.53900000,56.17567444,180.19297791,53.69082260,0.01261020,1.08017530,0.02549980,23.60709023,-0.07526830,0.14589438,-0.00013533,-0.01054304,-1.05430384,NaN,0.00000000,
1565031135.81338215,285.00000000,0.20950676,0.00041650,0.00000316,100.34387221,101.22622056,129.40575645,20.37691263,0.00136517,0.00136452,-157.25393664,0.24509215,8.40323973,0.00662533,0.00767767,0.00753933,0.00006206,0.00068912,0.23614203,1.31950818,2.54813953,99.74000000,20.06000000,53.53900000,53.79475784,182.47692871,53.77906799,0.01261020,1.07988374,0.02516576,23.30413677,-0.07830779,0.14580537,-0.00006570,-0.00514820,-0.51482004,NaN,0.00000000,
1565031136.81382036,286.00000000,0.20950991,0.00041813,0.00000308,100.31640166,101.18072775,127.72044158,20.37768806,0.00140439,0.00134674,-157.33903903,0.24476689,8.40355171,0.00663756,0.00812976,0.00798772,0.00006527,0.00068399,0.23919227,1.33254530,2.54799678,99.74000000,20.06000000,53.53900000,54.74355316,182.78376770,53.34993744,0.01261020,1.08130307,0.02501777,23.13668913,-0.07673608,0.14561188,-0.00008670,-0.00668566,-0.66856595,NaN,0.00000000,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
1565031137.81297111,287.00000000,0.20950279,0.00041679,0.00000277,100.31846933,101.14419022,131.32814204,20.37740579,0.00143522,0.00137996,-157.30147131,0.24513118,8.40218027,0.00665479,0.00814523,0.00799936,0.00006141,0.00067397,0.22591476,1.31428003,2.54801949,99.74000000,20.06000000,53.53700000,55.48787689,183.21456909,54.15287399,0.01260972,1.07865042,0.02533751,23.49001336,-0.07332116,0.14582859,0.00003203,0.00225331,0.22533073,NaN,0.00000000,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
1565031138.81402969,288.00000000,0.20950228,0.00041091,0.00000326,100.33382921,101.04854787,133.63547424,20.37915782,0.00143681,0.00134243,-157.36203968,0.24550848,8.40325923,0.00660054,0.00880039,0.00864200,0.00006125,0.00067767,0.22645304,1.33344559,2.54801300,99.75000000,20.06000000,53.53500000,55.52798080,181.85896301,53.24701691,0.01260799,1.08164403,0.02559457,23.66265242,-0.06348976,0.14605304,0.00002342,0.00158551,0.15855107,NaN,0.00000000,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
1565031139.81309128,289.00000000,0.20951093,0.00041564,0.00000278,100.39822255,101.06896590,130.50191529,20.37849594,0.00143347,0.00137711,-157.45557565,0.24597034,8.40654160,0.00667062,0.00824627,0.00815704,0.00006060,0.00068182,0.26520899,1.34274530,2.54815413,99.75000000,20.06000000,53.53300000,55.44662476,183.61184692,54.08492661,0.01260752,1.07887440,0.02526031,23.41357455,-0.05955824,0.14632781,-0.00003955,-0.00316625,-0.31662484,NaN,0.00000000,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
1565031140.81416130,290.00000000,0.20947178,0.00041989,0.00000327,100.34918909,101.17177247,129.43861774,20.37882688,0.00140615,0.00128607,-157.53780296,0.24496205,8.40434468,0.00664509,0.00852075,0.00836797,0.00006135,0.00067844,0.20402483,1.30877936,2.54798380,99.75000000,20.06000000,53.53000000,54.78699875,182.97325134,51.88323975,0.01260681,1.08618240,0.02524225,23.23941952,-0.07302143,0.14572797,0.00020000,0.01490493,1.49049320,NaN,0.00000000,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
1565031141.81319618,291.00000000,0.20948195,0.00041609,0.00000299,100.29218031,101.17714564,130.37516457,20.37944658,0.00147409,0.00138285,-157.40995770,0.24426600,8.40268075,0.00663938,0.00850148,0.00832624,0.00006037,0.00068123,0.21730233,1.29541781,2.54803409,99.75000000,20.06000000,53.52800000,56.42840958,182.83100891,54.22465897,0.01260634,1.07841390,0.02524265,23.40719745,-0.07857933,0.14531390,0.00010132,0.00746657,0.74665679,NaN,0.00000000,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
1565031142.81429243,292.00000000,0.20948368,0.00041348,0.00000323,100.36986585,101.11195123,130.47140122,20.37935249,0.00145047,0.00136991,-157.43755847,0.24459776,8.40413669,0.00673240,0.00813839,0.00795550,0.00006128,0.00068451,0.20366598,1.31944816,2.54813790,99.75000000,20.06000000,53.52400000,55.85803604,185.15852356,53.91165161,0.01260540,1.07944598,0.02526404,23.40463812,-0.06588828,0.14551126,0.00007678,0.00560230,0.56023041,NaN,0.00000000,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
1565031143.81329679,293.00000000,0.20949832,0.00041809,0.00000324,100.36809356,101.22192202,130.59580468,20.38010845,0.00149595,0.00135427,-157.36433975,0.24558654,8.40394170,0.00676241,0.00842802,0.00836991,0.00006037,0.00067533,0.20940760,1.32229501,2.54804058,99.75000000,20.06000000,53.52000000,56.95688629,185.91029358,53.53430557,0.01260446,1.08069282,0.02529068,23.40228169,-0.07576915,0.14609948,-0.00002802,-0.00232588,-0.23258767,NaN,0.00000000,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
